02:19:38.623	69.50	262	1000	262.63
02:19:38.855	70.00	260	253	261.00
02:19:39.121	70.00	260	253	260.78
02:19:39.387	70.25	259	252	259.96
02:19:39.619	70.00	260	253	260.67
02:19:39.890	70.25	259	253	259.96
02:19:40.123	69.75	261	252	261.48
02:19:40.388	69.75	261	252	261.70
02:19:40.622	70.00	260	253	260.89
02:19:40.891	70.00	260	253	260.78
02:19:41.132	70.00	260	252	260.78
02:19:41.392	70.00	260	253	260.78
02:19:41.631	70.00	260	253	260.78
02:19:41.904	70.00	260	252	260.78
02:19:42.156	69.75	261	253	261.59
02:19:42.417	69.50	262	253	262.52
02:19:42.656	70.00	260	253	261.00
02:19:42.894	70.00	260	252	260.78
02:19:43.168	70.25	259	253	259.96
02:19:43.407	70.00	260	252	260.67
02:19:43.680	70.00	260	252	260.78
02:19:43.920	70.00	260	253	260.78
02:19:44.159	70.00	260	253	260.78
02:19:44.432	69.75	261	252	261.59
02:19:44.672	69.75	261	253	261.70
02:19:44.945	69.50	262	253	262.52
02:19:45.184	69.75	261	253	261.81
02:19:45.424	70.00	260	252	260.89
02:19:45.697	70.00	260	253	260.78
02:19:45.936	69.75	261	253	261.59
02:19:46.176	70.00	260	252	260.89
02:19:46.449	69.75	261	253	261.59
02:19:46.688	69.25	263	252	263.33
02:19:46.962	70.00	261	253	261.11
02:19:47.201	69.75	261	252	261.59
02:19:47.440	69.75	261	253	261.70
02:19:47.714	69.75	261	253	261.70
02:19:47.953	69.75	261	252	261.70
02:19:48.226	69.75	261	253	261.70
02:19:48.466	70.25	260	253	260.07
02:19:48.705	69.75	261	252	261.48
02:19:48.978	69.75	261	253	261.70
02:19:49.218	69.75	261	253	261.70
02:19:49.457	69.75	261	252	261.70
02:19:49.730	70.00	260	252	260.89
02:19:49.969	70.00	260	253	260.78
02:19:50.244	69.50	262	253	262.41
02:19:50.482	70.00	260	252	261.00
02:19:50.721	70.00	260	253	260.78
02:19:50.996	69.75	261	253	261.59
02:19:51.234	70.00	260	252	260.89
02:19:51.508	70.00	260	253	260.78
02:19:51.747	70.25	259	253	259.96
02:19:51.989	70.00	260	252	260.67
02:19:52.260	70.00	260	253	260.78
02:19:52.498	69.75	261	253	261.59
02:19:52.737	70.00	260	253	260.89
02:19:53.010	70.50	259	251	259.15
02:19:53.250	70.00	260	253	260.56
02:19:53.523	70.00	260	253	260.78
02:19:53.762	70.00	260	252	260.78
02:19:54.036	69.50	262	253	262.41
02:19:54.275	70.00	260	253	261.00
02:19:54.514	69.75	261	253	261.59
02:19:54.788	70.25	260	252	260.07
02:19:55.027	70.25	259	253	259.85
02:19:55.266	70.25	259	253	259.85
02:19:55.540	70.00	260	252	260.67
02:19:55.779	70.25	259	253	259.96
02:19:56.052	70.25	259	253	259.85
02:19:56.292	70.25	259	251	259.85
02:19:56.531	70.25	259	253	259.85
02:19:56.804	70.25	259	253	259.85
02:19:57.044	70.50	259	253	259.04
02:19:57.317	70.00	260	252	260.56
02:19:57.556	70.25	259	253	259.96
02:19:57.796	70.50	259	253	259.04
02:19:58.069	70.00	260	252	260.56
02:19:58.308	70.00	260	253	260.78
02:19:58.548	70.50	259	253	259.15
02:19:58.821	70.75	258	253	258.11
02:19:59.060	70.25	259	252	259.63
02:19:59.334	70.00	260	252	260.67
02:19:59.573	70.75	258	253	258.33
02:19:59.812	70.50	258	252	258.82
02:20:00.086	70.25	259	253	259.74
02:20:00.325	70.50	259	253	259.04
02:20:00.564	70.50	258	253	258.93
02:20:00.838	70.50	258	252	258.93
02:20:01.077	70.00	260	253	260.56
02:20:01.350	70.75	258	253	258.33
02:20:01.590	71.00	257	252	257.19
02:20:01.863	71.00	257	253	257.08
02:20:02.102	70.25	259	253	259.52
02:20:02.342	71.00	257	252	257.41
02:20:02.615	70.75	257	252	257.89
02:20:02.854	71.00	257	253	257.19
02:20:03.093	70.50	258	253	258.71
02:20:03.367	71.25	256	252	256.48
02:20:03.606	71.25	256	253	256.15
02:20:03.880	71.25	256	253	256.15
02:20:04.119	71.00	256	252	256.97
02:20:04.358	71.50	255	253	255.45
02:20:04.632	71.25	256	253	256.04
02:20:04.871	71.50	255	253	255.34
02:20:05.144	71.25	256	252	256.04
02:20:05.383	71.50	255	253	255.34
02:20:05.623	71.50	255	253	255.23
02:20:05.896	71.50	255	251	255.23
02:20:06.135	71.50	255	253	255.23
02:20:06.375	71.50	255	253	255.23
02:20:06.648	71.75	254	253	254.41
02:20:06.887	71.75	254	252	254.30
02:20:07.161	71.50	255	253	255.12
02:20:07.400	71.75	254	253	254.41
02:20:07.639	71.75	254	252	254.30
02:20:07.913	71.75	254	253	254.30
02:20:08.152	71.75	254	253	254.30
02:20:08.391	72.00	253	252	253.49
02:20:08.665	72.25	252	253	252.56
02:20:08.904	72.25	252	252	252.45
02:20:09.177	72.00	253	252	253.27
02:20:09.417	72.25	252	253	252.56
02:20:09.690	72.50	251	253	251.64
02:20:09.929	72.50	251	253	251.53
02:20:10.169	72.50	251	252	251.53
02:20:10.442	72.25	252	253	252.34
02:20:10.681	72.75	250	253	250.82
02:20:10.921	72.75	250	252	250.60
02:20:11.194	72.25	252	253	252.23
02:20:11.433	73.00	250	253	250.01
02:20:11.707	72.25	252	253	252.12
02:20:11.946	72.75	250	252	250.82
02:20:12.185	73.25	248	252	248.97
02:20:12.459	73.00	249	253	249.57
02:20:12.698	73.25	248	252	248.86
02:20:12.937	73.00	249	253	249.57
02:20:13.211	73.00	249	253	249.68
02:20:13.450	73.50	248	253	248.05
02:20:13.723	73.00	249	252	249.46
02:20:13.963	73.50	248	253	248.05
02:20:14.202	73.00	249	253	249.46
02:20:14.475	73.50	248	252	248.05
02:20:14.715	73.50	247	253	247.83
02:20:14.988	73.75	247	253	247.01
02:20:15.227	74.00	246	251	246.09
02:20:15.466	73.25	248	253	248.42
02:20:15.740	74.00	246	253	246.31
02:20:15.979	74.25	245	253	245.16
02:20:16.218	74.25	245	252	245.05
02:20:16.492	74.00	245	253	245.87
02:20:16.731	74.25	245	253	245.16
02:20:17.005	74.25	245	252	245.05
02:20:17.244	74.00	245	253	245.87
02:20:17.517	74.50	244	253	244.35
02:20:17.756	74.50	244	253	244.13
02:20:17.996	74.75	243	252	243.31
02:20:18.269	74.50	244	253	244.02
02:20:18.508	74.75	243	252	243.31
02:20:18.748	75.00	242	252	242.39
02:20:19.021	74.75	243	253	243.09
02:20:19.260	74.75	243	253	243.20
02:20:19.534	75.25	241	253	241.57
02:20:19.773	74.75	242	252	242.98
02:20:20.012	75.25	241	253	241.57
02:20:20.286	75.00	242	253	242.17
02:20:20.525	75.50	240	252	240.65
02:20:20.764	75.75	239	253	239.61
02:20:21.038	75.50	240	253	240.32
