63.25	259
63.25	259
63.75	257
64.50	254
64.50	254
64.50	254
64.25	255
64.75	253
65.25	250
65.00	251
65.25	250
65.00	251
65.50	249
65.50	249
65.50	249
65.75	248
66.25	246
66.25	246
66.50	245
66.50	245
67.00	243
67.00	243
67.00	243
67.25	242
67.25	242
67.25	242
67.00	243
67.75	240
68.25	238
68.00	238
68.25	237
68.75	235
68.25	237
68.25	237
69.00	234
69.25	233
69.50	232
69.00	234
69.50	232
69.00	234
69.50	232
70.00	230
70.25	229
70.50	228
70.50	228
70.50	228
70.75	227
71.25	225
71.25	225
71.25	225
71.25	225
71.50	224
71.75	222
72.00	221
72.25	220
72.50	219
72.50	219
72.50	219
72.50	219
72.75	218
72.75	218
73.25	216
73.25	216
73.50	215
73.50	215
73.75	214
74.00	213
74.25	212
74.25	212
74.50	211
74.75	210
74.50	210
75.00	209
75.00	208
75.25	207
75.25	207
75.50	206
75.50	206
75.75	205
75.50	206
75.50	206
76.50	202
76.50	202
77.00	200
76.75	201
76.75	201
76.75	201
77.25	199
77.25	199
77.50	198
77.50	198
78.00	196
77.75	197
78.25	195
77.75	196
78.25	195
78.50	193
78.50	193
78.75	192
79.00	191
78.75	192
79.00	191
79.25	190
79.50	189
79.50	189
79.75	188
80.00	187
80.50	185
80.25	186
80.50	185
80.50	185
80.75	184
80.75	184
80.75	184
81.25	182
81.25	182
81.75	180
81.75	179
81.75	179
82.00	178
81.75	179
82.25	177
82.25	177
83.25	173
82.50	176
82.75	175
82.75	175
83.00	174
83.50	172
82.50	176
83.50	172
83.25	173
83.25	173
84.00	170
83.75	171
83.75	171
84.50	168
84.75	167
84.75	166
84.75	166
85.00	165
85.00	165
85.00	165
85.25	164
85.00	165
85.75	162
85.75	162
86.25	160
86.00	161
86.00	161
86.50	159
86.50	159
86.75	158
86.50	159
86.50	159
87.25	156
87.00	157
87.00	157
87.25	156
85.50	163
87.50	155
87.50	155
88.00	153
87.75	154
88.00	153
88.00	152
88.00	152
88.75	149
88.50	150
88.50	150
88.75	149
89.00	148
89.25	147
88.50	150
89.00	148
89.75	145
89.50	146
89.50	146
90.00	144
89.75	145
89.25	147
90.25	143
90.50	142
90.50	142
90.75	141
90.75	141
90.75	141
90.75	141
91.25	139
91.50	138
91.00	139
91.75	137
91.75	136
91.75	136
92.00	135
92.00	135
92.25	134
92.25	134
92.25	134
92.50	133
92.50	133
92.50	133
92.75	132
92.75	132
93.25	130
92.25	134
93.50	129
93.25	130
93.50	129
93.75	128
93.75	128
93.75	128
94.00	127
94.25	126
94.25	126
94.50	125
94.75	124
94.50	124
94.75	124
94.75	123
95.25	121
95.00	122
95.25	121
95.50	120
95.50	120
95.75	119
95.75	119
95.75	119
96.00	118
95.75	119
96.00	118
95.75	119
96.25	117
96.50	116
96.50	116
96.25	117
96.75	115
97.00	114
95.75	119
97.25	113
97.00	114
97.25	113
97.25	113
96.75	115
97.75	111
98.00	110
97.75	111
98.00	110
98.00	109
98.25	108
98.25	108
98.25	108
98.75	106
98.75	106
98.50	107
98.25	108
99.00	105
98.75	106
99.00	105
99.50	103
99.25	104
99.50	103
99.75	102
99.75	102
100.00	101
99.75	102
99.50	103
100.00	101
99.75	102
100.00	101
100.00	101
100.25	100
100.25	100
100.25	100
100.50	99
100.75	98
101.00	97
101.00	97
101.25	96
101.25	96
101.00	97
101.50	95
101.00	96
101.50	95
101.50	94
101.75	93
102.00	92
102.00	92
102.25	91
102.00	92
102.00	92
102.25	91
102.50	90
102.50	90
102.25	91
102.25	91
103.00	88
102.75	89
103.00	88
102.75	89
102.75	89
103.25	87
103.50	86
102.75	89
103.50	86
103.25	87
103.75	85
103.75	85
103.75	85
104.00	84
104.00	84
104.00	84
104.50	82
104.25	83
104.00	84
104.50	82
104.25	83
104.50	82
104.50	82
105.00	80
104.75	80
104.50	81
104.75	81
104.50	81
104.75	81
105.25	78
104.75	80
105.25	78
104.75	80
105.50	77
105.50	77
105.75	76
105.25	78
105.25	78
106.00	75
106.00	75
105.75	76
106.25	74
106.25	74
106.25	74
106.50	73
106.00	75
106.25	74
106.75	72
106.50	73
106.50	73
106.75	72
107.00	71
107.00	71
107.25	70
106.75	72
107.25	70
107.25	70
107.00	71
107.25	70
107.00	71
107.00	71
107.50	69
107.75	68
107.50	69
107.75	68
108.00	67
108.00	66
107.75	68
108.00	67
108.00	66
108.25	65
108.25	65
108.25	65
108.25	65
108.50	64
108.50	64
108.75	63
108.75	63
108.75	63
109.00	62
108.75	63
108.75	63
108.50	64
109.00	62
109.00	62
109.00	62
109.25	61
109.25	61
109.50	60
109.25	61
109.50	60
109.75	59
109.75	59
110.00	58
109.25	61
110.00	58
110.00	58
110.00	58
109.75	59
110.00	58
109.75	59
110.00	58
110.25	57
110.50	56
110.25	57
110.50	56
110.25	57
110.50	56
110.75	55
110.75	55
110.75	55
110.75	55
110.75	55
111.00	54
110.00	58
110.75	55
111.00	54
110.75	55
111.25	53
111.50	52
111.25	52
111.00	54
110.75	55
111.50	52
111.50	51
111.50	51
111.25	52
111.75	51
111.75	50
111.25	52
111.75	51
111.50	51
111.50	51
112.00	49
111.50	51
111.25	52
112.25	48
111.75	50
112.25	48
112.00	49
112.25	48
112.00	49
112.50	47
112.25	48
112.00	49
111.75	50
112.75	46
112.75	46
112.50	47
112.25	48
112.75	46
112.50	47
112.25	48
112.75	46
113.00	45
112.75	46
113.00	45
112.75	46
113.00	45
112.75	46
113.00	45
112.75	46
113.50	43
112.50	47
113.50	43
113.25	44
113.25	44
113.25	44
113.25	44
113.50	43
113.25	44
113.25	44
113.50	43
113.50	43
113.50	43
113.50	43
113.50	43
113.50	43
113.75	42
113.75	42
114.00	41
113.75	42
113.75	42
114.00	41
113.75	42
113.75	42
114.00	41
113.75	42
114.00	41
114.50	39
114.00	41
114.00	41
114.50	39
114.25	40
114.00	41
114.00	41
114.50	39
114.50	39
114.75	38
114.75	37
114.25	39
114.75	38
114.25	39
114.50	39
114.25	40
114.50	39
115.00	37
115.00	36
115.00	36
115.00	36
114.75	37
114.75	37
114.75	37
114.50	38
115.25	36
115.25	35
115.25	35
115.25	35
115.00	36
115.00	36
115.00	36
115.50	34
115.25	35
115.50	34
114.75	37
115.25	35
115.50	34
114.00	40
115.50	35
115.25	35
115.50	34
115.50	34
115.75	33
115.75	33
115.75	33
115.50	34
115.50	34
115.75	33
115.75	33
115.75	33
115.75	33
115.75	33
116.00	32
115.50	34
116.00	32
116.00	32
116.00	32
115.75	33
115.50	34
116.25	31
116.00	32
116.00	32
116.00	32
116.25	31
116.00	32
115.75	33
116.25	31
115.50	34
116.25	31
116.25	31
116.25	31
116.50	30
116.00	32
116.00	32
116.00	32
116.25	31
116.00	32
116.25	31
116.25	31
116.25	31
116.25	31
116.25	31
116.25	31
116.25	31
116.00	32
116.25	31
116.25	31
116.75	29
116.75	29
116.75	29
116.25	31
116.75	29
116.50	30
116.75	29
116.75	29
116.50	30
116.50	30
116.75	29
116.75	29
117.00	28
116.75	29
116.75	29
117.00	28
116.25	31
117.00	28
116.75	29
117.00	28
117.00	28
117.00	28
117.00	28
116.75	29
116.75	29
116.75	29
116.75	29
117.25	27
116.75	29
117.00	28
117.00	28
117.25	27
117.25	27
116.50	30
117.25	27
116.75	29
117.00	28
116.75	29
117.00	28
117.25	27
117.25	27
117.25	27
117.00	28
117.50	26
116.75	29
116.75	29
117.50	26
117.25	27
117.25	27
117.25	27
117.00	28
117.50	26
117.00	28
116.75	29
117.25	27
117.25	27
117.00	28
117.50	26
117.25	27
117.50	26
117.50	26
117.25	27
117.25	27
117.25	27
117.50	26
117.50	26
117.50	26
117.50	26
117.00	28
117.00	28
117.25	27
117.25	27
117.25	27
117.50	26
117.50	26
117.50	26
117.50	26
117.50	26
117.25	27
117.50	26
117.25	27
117.50	26
117.50	26
117.00	28
117.50	26
117.50	26
117.50	26
117.25	27
117.75	25
117.75	25
117.25	27
117.50	26
117.25	27
116.75	29
117.75	25
117.50	26
117.50	26
117.50	26
117.50	26
117.75	25
117.75	25
117.75	25
117.25	27
117.75	25
117.75	25
118.00	24
117.50	26
117.75	25
117.50	26
117.25	27
117.50	26
117.50	26
117.75	25
117.25	27
117.75	25
117.75	25
117.75	25
117.75	25
117.75	25
117.50	26
117.75	25
117.50	26
117.75	25
117.50	26
118.00	24
118.00	23
118.00	23
117.75	25
117.75	25
118.00	24
117.75	25
118.00	24
117.25	27
117.50	26
118.00	24
117.75	25
118.00	24
118.00	23
117.50	26
117.50	26
117.75	25
117.50	26
118.00	24
117.50	26
118.00	24
117.25	27
117.50	26
117.25	27
117.50	26
117.75	25
117.75	25
117.75	25
117.00	28
117.75	25
117.50	26
116.75	29
117.75	25
117.25	27
117.75	25
117.50	26
117.75	25
118.00	24
117.75	25
117.50	26
117.75	25
117.75	25
117.75	25
117.50	26
117.25	27
117.75	25
117.75	25
117.75	25
117.50	26
117.75	25
117.75	25
117.75	25
117.50	26
117.50	26
117.50	26
117.25	27
117.75	25
118.00	24
117.75	25
117.25	27
117.50	26
117.75	25
117.75	25
117.75	25
117.75	25
117.75	25
117.75	25
117.50	26
117.75	25
118.00	24
117.75	25
117.50	26
117.75	25
117.25	27
117.50	26
117.25	27
117.75	25
117.25	27
118.00	24
117.50	26
117.00	28
117.75	25
117.50	26
117.50	26
116.75	29
117.50	26
117.50	26
117.00	28
117.50	26
117.75	25
117.75	25
117.50	26
117.50	26
117.75	25
117.25	27
117.00	28
116.25	31
117.50	26
117.50	26
117.25	27
117.75	25
117.75	25
117.25	27
117.50	26
117.50	26
117.75	25
117.00	28
117.25	27
117.75	25
117.50	26
117.75	25
117.25	27
117.25	27
117.50	26
117.50	26
117.50	26
117.50	26
117.50	26
117.75	25
117.25	27
117.75	25
117.25	27
117.50	26
117.50	26
116.75	29
117.50	26
117.00	28
117.25	27
116.75	29
117.50	26
117.25	27
117.00	28
117.25	27
117.00	28
116.75	29
117.00	28
117.25	27
117.50	26
117.25	27
117.00	28
117.25	27
117.50	26
117.25	27
117.25	27
117.25	27
117.25	27
117.50	26
117.25	27
117.25	27
117.50	26
117.25	27
117.25	27
117.25	27
117.25	27
117.25	27
117.25	27
117.00	28
117.25	27
117.00	28
117.25	27
117.50	26
117.25	27
117.00	28
116.75	29
117.00	28
117.00	28
117.00	28
116.75	29
117.25	27
117.25	27
117.00	28
117.00	28
117.00	28
117.25	27
117.25	27
117.25	27
117.25	27
117.25	27
116.75	29
117.00	28
116.75	29
117.00	28
117.25	27
117.00	28
117.00	28
116.75	29
117.00	28
117.00	28
117.00	28
116.75	29
116.75	29
116.75	29
117.25	27
117.00	28
117.00	28
117.00	28
116.75	29
117.00	28
117.00	28
116.75	29
116.50	30
116.75	29
116.75	29
116.75	29
116.75	29
116.75	29
116.50	30
116.25	31
117.00	28
116.50	30
117.00	28
116.75	29
116.75	29
116.75	29
116.50	30
116.50	30
116.50	30
117.00	28
116.50	30
117.00	28
117.00	28
116.75	29
117.00	28
116.50	30
117.00	28
116.75	29
116.50	30
116.50	30
116.50	30
116.50	30
116.75	29
116.50	30
116.50	30
116.50	30
116.50	30
116.25	31
116.50	30
116.50	30
116.50	30
116.25	31
116.50	30
116.25	31
116.50	30
116.50	30
116.50	30
116.75	29
116.75	29
116.50	30
116.75	29
116.25	31
116.25	31
116.25	31
116.50	30
116.50	30
116.50	30
116.25	31
116.50	30
116.00	32
116.25	31
116.25	31
116.25	31
116.50	30
116.25	31
115.75	33
116.25	31
116.25	31
116.50	30
116.50	30
115.75	33
116.25	31
116.25	31
116.00	32
116.25	31
116.50	30
116.25	31
116.00	32
116.25	31
116.00	32
115.75	33
116.25	31
116.50	30
116.25	31
116.25	31
116.25	31
116.25	31
115.75	33
116.00	32
116.00	32
116.00	32
116.00	32
116.25	31
116.00	32
116.00	32
116.00	32
116.00	32
115.75	33
115.75	33
116.00	32
115.75	33
116.25	31
116.25	31
116.00	32
116.00	32
116.00	32
116.00	32
115.75	33
116.00	32
116.00	32
115.75	33
116.25	31
115.75	33
116.25	31
115.75	33
115.75	33
116.00	32
116.00	32
116.00	32
116.25	31
116.25	31
115.75	33
116.00	32
116.25	31
115.75	33
115.75	33
116.00	32
115.25	35
116.00	32
115.75	33
115.75	33
116.00	32
115.50	34
116.00	32
115.25	35
115.75	33
115.75	33
115.50	34
115.50	34
115.75	33
115.25	35
115.75	33
115.25	35
116.00	32
116.00	32
115.75	33
115.50	34
115.50	34
115.25	35
115.50	34
115.75	33
115.50	34
115.25	35
115.50	34
115.50	34
115.25	35
115.50	34
115.25	35
115.75	33
115.25	35
115.00	36
115.50	34
115.25	35
115.25	35
115.50	34
115.25	35
115.75	33
115.25	35
115.25	35
115.25	35
115.00	36
115.25	35
115.50	34
115.25	35
115.25	35
115.50	34
115.50	34
115.50	34
115.50	34
115.00	36
115.25	35
115.50	34
115.50	34
115.25	35
114.75	37
115.00	36
115.50	34
115.25	35
115.25	35
115.25	35
115.25	35
114.75	37
115.25	35
115.25	35
115.25	35
115.25	35
115.00	36
115.00	36
115.25	35
115.00	36
115.25	35
114.75	37
115.25	35
115.50	34
115.00	36
115.00	36
115.25	35
114.75	37
115.25	35
115.00	36
115.00	36
115.00	36
115.00	36
115.50	34
114.75	37
115.50	34
115.00	36
115.00	36
114.75	37
115.00	36
115.00	36
115.00	36
114.75	37
115.25	35
114.75	37
115.50	34
114.75	37
115.00	36
115.00	36
114.75	37
115.25	35
114.50	38
114.50	39
115.25	36
114.75	37
115.00	36
114.25	39
114.50	39
115.00	37
114.25	39
114.50	39
114.50	39
115.25	36
115.00	36
115.00	36
115.00	36
114.75	37
114.75	37
114.75	37
114.75	37
114.50	38
114.50	39
115.00	37
114.25	39
114.75	38
114.50	38
114.25	40
114.75	38
114.50	38
114.50	39
114.25	40
114.25	40
114.50	39
114.25	40
114.25	40
114.75	38
115.00	36
114.75	37
114.75	37
114.75	37
114.50	38
114.75	38
114.75	37
114.50	38
114.50	39
114.25	40
114.25	40
115.00	37
114.25	39
114.50	39
115.00	37
114.50	38
114.50	39
114.50	39
114.25	40
114.75	38
114.50	38
115.00	37
114.25	39
114.75	38
114.75	37
114.00	40
114.50	39
114.00	41
114.75	38
114.00	40
114.25	40
114.50	39
114.25	40
114.75	38
114.00	40
114.50	39
114.25	40
114.25	40
114.75	38
114.50	38
114.50	39
114.50	39
114.25	40
114.25	40
114.00	41
113.75	42
114.00	41
114.75	38
114.25	39
114.50	39
114.50	39
114.50	39
113.75	42
114.50	39
114.25	40
114.25	40
114.00	41
114.25	40
114.50	39
114.50	39
114.25	40
114.50	39
114.25	40
114.25	40
114.25	40
114.00	41
114.25	40
113.75	42
114.00	41
114.25	40
114.25	40
114.00	41
114.00	41
114.25	40
114.25	40
114.00	41
114.00	41
114.25	40
114.25	40
114.25	40
114.50	39
113.75	42
114.00	41
114.00	41
114.00	41
114.25	40
114.50	39
114.00	41
114.00	41
114.25	40
114.25	40
114.25	40
114.25	40
114.25	40
114.00	41
114.25	40
114.00	41
114.00	41
114.00	41
113.50	43
114.50	39
114.00	41
114.00	41
114.00	41
114.00	41
114.25	40
114.00	41
113.25	44
113.25	44
114.00	41
114.00	41
113.75	42
114.00	41
114.00	41
113.50	43
114.00	41
113.75	42
113.50	43
114.25	40
113.75	42
114.00	41
113.75	42
113.50	43
113.75	42
113.50	43
114.00	41
113.50	43
113.75	42
113.75	42
113.75	42
114.00	41
113.50	43
113.75	42
114.00	41
113.75	42
113.75	42
113.75	42
113.50	43
113.75	42
113.75	42
113.00	45
113.75	42
113.75	42
113.75	42
114.00	41
113.75	42
113.50	43
113.75	42
113.75	42
113.75	42
113.50	43
113.25	44
114.00	41
113.75	42
113.75	42
113.75	42
113.00	45
113.50	43
113.75	42
114.00	41
113.75	42
113.50	43
113.25	44
113.25	44
113.50	43
114.00	41
113.50	43
113.75	42
113.50	43
113.25	44
113.25	44
113.50	43
113.00	45
113.50	43
113.50	43
113.75	42
113.50	43
113.75	42
113.50	43
113.75	42
113.50	43
114.00	41
113.50	43
113.50	43
113.75	42
113.50	43
113.75	42
113.25	44
113.75	42
113.50	43
113.50	43
113.00	45
113.75	42
114.00	41
113.50	43
113.00	45
113.75	42
113.50	43
113.00	45
113.50	43
113.25	44
113.25	44
113.50	43
113.25	44
113.50	43
113.00	45
113.50	43
113.50	43
113.25	44
113.25	44
113.25	44
113.75	42
113.25	44
113.00	45
113.75	42
113.50	43
113.50	43
113.50	43
113.50	43
113.50	43
113.50	43
113.50	43
113.50	43
113.75	42
113.50	43
113.50	43
113.50	43
113.25	44
113.50	43
113.50	43
113.50	43
113.50	43
113.00	45
113.75	42
113.25	44
113.25	44
113.50	43
113.25	44
113.25	44
113.25	44
113.25	44
113.50	43
113.50	43
113.25	44
113.75	42
113.50	43
113.25	44
113.25	44
113.50	43
113.25	44
113.50	43
113.25	44
113.25	44
113.50	43
113.25	44
113.50	43
113.25	44
113.00	45
112.50	47
113.25	44
113.25	44
113.50	43
113.25	44
113.50	43
113.50	43
113.00	45
113.25	44
113.25	44
113.50	43
113.25	44
113.50	43
113.50	43
113.00	45
113.25	44
113.50	43
113.00	45
113.00	45
113.25	44
113.25	44
113.25	44
113.50	43
113.25	44
113.25	44
113.25	44
113.25	44
113.25	44
113.50	43
113.50	43
113.25	44
113.25	44
113.25	44
113.25	44
113.25	44
113.25	44
113.25	44
113.25	44
113.25	44
113.25	44
113.50	43
112.75	46
113.25	44
113.25	44
113.25	44
113.25	44
113.25	44
113.25	44
113.25	44
113.00	45
113.50	43
113.25	44
113.25	44
113.25	44
113.25	44
113.25	44
113.50	43
113.00	45
113.00	45
113.25	44
112.75	46
113.50	43
113.50	43
113.50	43
113.50	43
113.25	44
113.25	44
113.25	44
113.50	43
113.50	43
113.00	45
113.50	43
112.75	46
113.50	43
113.00	45
113.25	44
113.25	44
113.25	44
113.25	44
113.50	43
113.25	44
113.25	44
113.25	44
113.25	44
113.25	44
112.75	46
113.25	44
113.25	44
112.75	46
113.25	44
113.25	44
113.75	42
113.25	44
113.50	43
113.00	45
113.25	44
113.25	44
113.25	44
113.00	45
113.25	44
113.00	45
113.25	44
112.75	46
113.50	43
112.75	46
112.75	46
112.75	46
113.25	44
113.25	44
113.25	44
112.75	46
113.25	44
113.25	44
113.50	43
113.00	45
113.00	45
113.00	45
113.50	43
113.50	43
113.25	44
113.00	45
113.25	44
113.25	44
113.25	44
113.00	45
113.25	44
113.00	45
113.25	44
113.00	45
113.25	44
113.25	44
113.00	45
112.75	46
113.25	44
112.75	46
113.25	44
113.25	44
113.25	44
113.25	44
113.25	44
113.50	43
113.00	45
113.25	44
113.00	45
113.25	44
113.00	45
112.50	47
113.25	44
112.75	46
113.25	44
113.25	44
113.25	44
112.75	46
113.25	44
112.75	46
112.75	46
113.00	45
113.50	43
113.25	44
113.50	43
113.25	44
113.00	45
113.25	44
113.25	44
112.75	46
113.50	43
113.00	45
113.25	44
111.75	50
113.25	44
113.25	44
113.00	45
112.75	46
113.25	44
112.75	46
113.00	45
113.00	45
113.25	44
113.00	45
113.25	44
113.25	44
113.25	44
113.00	45
113.25	44
111.75	50
113.00	45
113.25	44
113.00	45
112.75	46
113.25	44
113.00	45
113.25	44
113.00	45
112.75	46
112.50	47
113.00	45
113.25	44
113.00	45
113.00	45
113.00	45
113.00	45
113.25	44
113.00	45
113.25	44
113.00	45
113.25	44
113.00	45
113.00	45
113.50	43
113.25	44
113.00	45
113.00	45
112.50	47
113.00	45
113.00	45
112.75	46
113.00	45
113.25	44
113.25	44
113.25	44
113.00	45
112.50	47
113.25	44
113.00	45
113.25	44
113.25	44
113.00	45
113.25	44
112.75	46
113.25	44
113.00	45
112.75	46
113.25	44
112.75	46
113.00	45
112.75	46
113.00	45
113.25	44
112.75	46
113.25	44
113.00	45
113.25	44
113.00	45
113.00	45
113.25	44
113.00	45
113.25	44
112.50	47
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
112.75	46
113.00	45
113.25	44
113.00	45
112.75	46
113.25	44
112.50	47
113.25	44
112.75	46
113.25	44
113.00	45
113.00	45
112.75	46
112.75	46
113.25	44
113.00	45
113.00	45
113.25	44
112.50	47
113.25	44
113.25	44
113.25	44
113.00	45
113.00	45
112.75	46
113.00	45
113.25	44
113.00	45
112.50	47
113.00	45
113.00	45
112.75	46
113.00	45
113.25	44
113.25	44
113.00	45
112.75	46
112.50	47
113.00	45
112.75	46
113.00	45
113.00	45
112.75	46
112.75	46
113.00	45
113.00	45
113.00	45
113.25	44
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
112.75	46
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
112.75	46
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
112.75	46
113.00	45
113.00	45
113.00	45
113.25	44
113.00	45
113.00	45
112.50	47
112.50	47
113.25	44
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
113.25	44
113.00	45
113.00	45
112.75	46
113.00	45
113.00	45
113.25	44
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
112.75	46
113.00	45
113.00	45
112.25	48
112.75	46
113.00	45
113.25	44
113.00	45
113.00	45
113.25	44
112.50	47
112.75	46
113.25	44
113.00	45
113.25	44
113.00	45
113.00	45
112.75	46
113.00	45
113.00	45
113.00	45
113.25	44
113.00	45
112.50	47
113.00	45
112.50	47
113.25	44
112.50	47
113.25	44
112.75	46
112.75	46
112.75	46
112.75	46
113.25	44
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
112.75	46
112.75	46
113.00	45
113.50	43
113.00	45
112.75	46
112.50	47
113.25	44
112.50	47
112.75	46
113.25	44
113.00	45
113.50	43
112.75	46
112.50	47
112.75	46
112.50	47
113.25	44
113.00	45
113.00	45
112.75	46
113.00	45
113.25	44
113.00	45
113.25	44
113.25	44
113.00	45
113.00	45
112.50	47
113.25	44
112.75	46
113.00	45
112.75	46
113.00	45
113.00	45
112.75	46
113.00	45
112.75	46
113.25	44
113.50	43
112.75	46
113.25	44
113.25	44
113.00	45
113.00	45
112.75	46
113.00	45
113.25	44
112.75	46
113.25	44
113.00	45
113.50	43
112.50	47
113.50	43
112.75	46
113.00	45
113.25	44
113.00	45
113.00	45
113.00	45
113.00	45
113.25	44
112.75	46
113.00	45
113.00	45
113.00	45
113.25	44
113.00	45
113.25	44
113.25	44
113.00	45
112.75	46
113.25	44
113.00	45
112.25	48
113.00	45
113.00	45
113.00	45
113.00	45
113.25	44
113.00	45
113.00	45
113.00	45
113.00	45
112.50	47
113.25	44
113.00	45
113.25	44
113.00	45
113.00	45
113.00	45
112.75	46
113.00	45
112.75	46
113.25	44
113.25	44
113.25	44
113.00	45
113.25	44
113.25	44
113.00	45
113.00	45
113.00	45
112.75	46
112.75	46
112.75	46
113.25	44
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
113.25	44
113.00	45
113.00	45
113.25	44
113.25	44
112.75	46
113.00	45
113.00	45
113.00	45
113.00	45
113.25	44
113.00	45
113.25	44
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
112.75	46
112.75	46
112.75	46
113.00	45
113.25	44
113.00	45
112.50	47
113.00	45
113.00	45
113.00	45
113.25	44
113.25	44
113.25	44
112.75	46
113.00	45
112.75	46
113.00	45
112.75	46
112.75	46
113.50	43
113.25	44
113.25	44
113.00	45
113.00	45
113.25	44
113.00	45
113.25	44
112.75	46
112.75	46
113.00	45
112.75	46
112.75	46
112.75	46
113.25	44
112.75	46
113.00	45
113.00	45
113.00	45
112.50	47
113.00	45
112.75	46
113.00	45
113.00	45
113.50	43
113.00	45
113.00	45
113.25	44
113.00	45
113.25	44
113.00	45
113.25	44
113.00	45
113.25	44
113.25	44
112.50	47
113.25	44
113.25	44
113.00	45
113.25	44
113.25	44
113.25	44
113.00	45
112.75	46
113.50	43
113.25	44
113.50	43
113.00	45
113.25	44
113.25	44
112.50	47
113.00	45
112.50	47
113.25	44
113.25	44
113.00	45
113.50	43
113.00	45
112.75	46
113.25	44
113.25	44
113.00	45
113.25	44
113.00	45
113.00	45
113.00	45
112.75	46
113.00	45
113.25	44
113.00	45
113.00	45
113.25	44
112.75	46
113.00	45
113.25	44
113.25	44
113.00	45
113.00	45
113.00	45
113.00	45
113.00	45
113.25	44
113.00	45
113.25	44
113.00	45
112.75	46
113.50	43
113.25	44
113.25	44
112.75	46
112.50	47
113.25	44
113.25	44
113.25	44
113.00	45
113.00	45
113.25	44
112.75	46
113.50	43
113.75	42
113.00	45
113.75	42
113.00	45
112.75	46
113.25	44
113.25	44
113.50	43
113.25	44
