288;35.1;35.99
289;35.2;35.55
290;35.3;35.99
291;35.3;35.55
292;35.4;36.43
293;35.4;37.32
294;35.5;36.43
295;35.5;37.77
296;35.6;36.88
297;35.6;38.21
298;35.7;35.99
299;35.8;38.21
300;35.9;38.21
301;35.9;36.43
302;36.1;37.32
303;36.2;36.88
304;36.3;37.32
305;36.4;35.99
306;36.5;38.21
307;36.6;35.99
308;36.7;36.43
309;36.7;35.99
310;36.8;36.43
311;37;36.88
312;37.1;37.77
313;37.2;36.88
314;37.3;37.32
315;37.4;38.21
316;37.5;38.21
317;37.5;38.21
318;37.6;37.77
319;37.7;37.32
320;37.8;37.32
321;37.9;37.77
322;38;39.99
323;38;39.1
324;38.2;39.55
325;38.2;40.43
326;38.3;39.99
327;38.3;39.55
328;38.5;39.99
329;38.6;39.1
330;38.7;40.43
331;38.7;39.55
332;38.9;39.55
333;39;40.43
334;39.1;40.43
335;39.2;40.88
336;39.3;40.88
337;39.4;40.88
338;39.5;40.43
339;39.6;40.88
340;39.6;40.88
341;39.7;39.99
342;39.8;39.99
343;39.8;40.43
344;39.9;40.88
345;40;40.43
346;40.1;39.99
347;40.2;39.99
348;40.3;39.1
349;40.4;39.55
350;40.6;39.55
351;40.6;40.43
352;40.7;40.43
353;40.8;40.43
354;41;40.88
355;41.1;40.88
356;41.1;41.32
357;41.2;42.21
358;41.3;41.77
359;41.5;42.66
360;41.5;40.88
361;41.6;41.77
362;41.7;43.1
363;41.9;42.21
364;41.9;42.21
365;42;42.66
366;42;41.77
367;42.2;42.66
368;42.3;42.21
369;42.4;41.77
370;42.5;43.1
371;42.6;42.66
372;42.7;42.66
373;42.7;42.21
374;42.8;41.77
375;42.9;42.66
376;43.1;43.1
377;43.1;43.1
378;43.2;43.54
379;43.3;44.43
380;43.4;45.32
381;43.5;45.32
382;43.7;43.99
383;43.7;43.99
384;43.8;43.99
385;44;44.88
386;44.1;45.32
387;44.2;44.88
388;44.2;44.88
389;44.4;45.32
390;44.5;44.88
391;44.6;45.32
392;44.7;45.32
393;44.8;44.88
394;45.1;45.77
395;45.2;46.21
396;45.2;46.65
397;45.3;47.1
398;45.5;46.65
399;45.6;46.65
400;45.7;47.1
401;45.8;46.65
402;46;46.21
403;46.1;45.77
404;46.2;46.21
405;46.3;47.1
406;46.4;47.1
407;46.5;47.1
408;46.6;48.43
409;46.7;47.54
410;46.8;47.1
411;47;47.99
412;47.1;48.43
413;47.3;48.43
414;47.3;47.99
415;47.4;47.54
416;47.5;47.99
417;47.6;47.54
418;47.7;47.54
419;47.7;47.99
420;47.9;47.99
421;47.9;47.54
422;48;48.88
423;48.1;48.43
424;48.2;48.43
425;48.3;47.99
426;48.4;48.88
427;48.5;49.32
428;48.6;49.76
429;48.8;49.32
430;48.9;50.65
431;48.9;50.65
432;49.2;49.76
433;49.3;49.76
434;49.4;50.21
435;49.6;49.76
436;49.6;49.76
437;49.7;50.65
438;49.9;51.54
439;49.9;51.99
440;50;52.43
441;50.1;52.43
442;50.3;53.32
443;50.4;52.87
444;50.5;52.43
445;50.5;52.87
446;50.7;52.87
447;50.8;51.99
448;50.9;51.99
449;50.9;51.99
450;51;52.87
451;51;53.76
452;51.2;54.21
453;51.3;54.65
454;51.4;54.21
455;51.5;55.1
456;51.7;54.21
457;51.8;55.54
458;51.9;54.65
459;52;55.1
460;52.2;54.65
461;52.3;55.54
462;52.5;53.76
463;52.5;54.65
464;52.7;53.76
465;52.9;55.54
466;52.9;55.1
467;53;54.21
468;53.1;54.65
469;53.3;54.65
470;53.4;54.65
471;53.6;54.65
472;53.6;54.65
473;53.8;54.65
474;54.1;54.21
475;54.1;54.65
476;54.2;55.1
477;54.4;56.43
478;54.6;56.87
479;54.7;55.99
480;54.8;56.43
481;54.8;55.54
482;54.9;56.43
483;55.2;56.43
484;55.3;56.43
485;55.3;56.87
486;55.4;56.43
487;55.6;56.43
488;55.7;56.87
489;55.8;58.21
490;55.9;57.32
491;56.1;57.76
492;56.2;59.1
493;56.4;59.1
494;56.5;59.1
495;56.5;59.98
496;56.7;59.1
497;56.8;60.43
498;56.9;59.98
499;56.9;59.98
500;57.1;59.1
501;57.2;59.98
502;57.3;60.43
503;57.3;60.43
504;57.3;60.43
505;57.4;60.87
506;57.6;60.87
507;57.7;60.43
508;57.8;62.21
509;58;61.32
510;58.2;59.98
511;58.3;59.54
512;58.4;59.54
513;58.5;59.98
514;58.7;59.98
515;58.9;60.43
516;59;60.43
517;59.1;61.32
518;59.2;60.43
519;59.3;61.76
520;59.5;60.87
521;59.6;61.32
522;59.6;62.21
523;59.7;60.87
524;59.8;61.32
525;60;62.21
526;60.1;62.21
527;60.2;63.98
528;60.3;62.65
529;60.5;61.76
530;60.7;61.76
531;60.8;62.21
532;60.8;62.65
533;60.9;62.21
534;61.1;63.54
535;61.2;62.65
536;61.3;63.54
537;61.4;63.98
538;61.6;63.54
539;61.7;63.98
540;61.8;63.09
541;61.9;63.98
542;62;64.43
543;62.3;64.87
544;62.4;63.54
545;62.5;65.32
546;62.6;65.76
547;62.8;64.43
548;63;64.43
549;63.1;64.43
550;63.2;65.76
551;63.3;65.32
552;63.4;66.2
553;63.7;65.76
554;63.8;65.76
555;63.9;66.2
556;64;66.2
557;64.2;67.09
558;64.4;67.09
559;64.5;65.32
560;64.6;66.65
561;64.6;66.2
562;64.8;67.09
563;64.8;66.2
564;64.9;66.2
565;65;66.2
566;65.1;67.09
567;65.2;66.65
568;65.3;66.2
569;65.4;66.2
570;65.5;66.2
571;65.5;66.2
572;65.7;67.09
573;65.8;67.09
574;65.9;67.09
575;66;66.2
576;66.1;67.54
577;66.4;67.09
578;66.5;68.43
579;66.8;67.54
580;66.9;67.98
581;67.1;68.43
582;67.2;68.87
583;67.3;69.76
584;67.3;71.09
585;67.4;70.2
586;67.5;69.76
587;67.6;70.65
588;67.7;75.09
589;67.7;68.87
590;67.8;70.2
591;67.9;69.31
592;68.1;69.31
593;68.3;68.87
594;68.4;69.31
595;68.4;70.2
596;68.5;69.76
597;68.8;69.76
598;68.9;70.2
599;69.1;70.65
600;69.2;70.2
601;69.4;70.65
602;69.6;69.76
603;69.8;71.09
604;69.9;71.09
605;70;71.54
606;70;71.09
607;70.2;70.65
608;70.3;71.09
609;70.4;71.54
610;70.4;72.87
611;70.5;73.31
612;70.7;73.76
613;70.9;72.87
614;70.9;74.2
615;71;72.87
616;71.1;73.76
617;71.3;73.76
618;71.4;73.76
619;71.6;74.2
620;71.7;74.2
621;71.8;73.76
622;72;74.2
623;72.1;75.54
624;72.2;74.65
625;72.3;75.09
626;72.4;75.98
627;72.6;76.87
628;72.7;77.31
629;72.8;77.76
630;72.8;78.2
631;72.9;78.2
632;73;78.2
633;73.2;77.31
634;73.3;76.42
635;73.4;75.98
636;73.5;74.65
637;73.8;74.65
638;73.8;74.65
639;74;74.65
640;74.1;75.98
641;74.2;75.54
642;74.3;75.98
643;74.5;76.87
644;74.7;77.31
645;74.8;77.76
646;74.9;77.31
647;75.1;76.87
648;75.3;77.31
649;75.4;77.76
650;75.5;76.87
651;75.6;76.87
652;75.7;77.76
653;75.8;76.87
654;76;77.76
655;76.1;77.31
656;76.2;77.76
657;76.3;77.31
658;76.4;78.2
659;76.5;79.09
660;76.6;80.42
661;76.7;80.87
662;76.8;81.31
663;76.9;81.31
664;77;81.76
665;77.1;81.31
666;77.2;80.87
667;77.3;79.98
668;77.4;80.87
669;77.6;80.87
670;77.7;79.98
671;77.9;79.53
672;78.1;80.42
673;78.9;79.53
674;78.5;81.31
675;78.7;81.76
676;78.8;82.64
677;78.9;81.31
678;79;83.09
679;79.2;83.09
680;79.3;81.76
681;79.4;82.64
682;79.5;82.64
683;79.6;82.2
684;79.6;82.64
685;79.8;83.09
686;80;83.09
687;80.1;83.98
688;80.2;83.98
689;80.3;83.98
690;80.4;83.09
691;80.6;83.09
692;80.7;82.2
693;80.8;82.2
694;80.9;82.64
695;81;83.09
696;81.1;82.2
697;81.2;82.2
698;81.3;81.31
699;81.4;82.2
700;81.5;83.53
701;81.6;83.53
702;81.7;82.64
703;81.8;83.09
704;81.9;83.53
705;82;83.09
706;82.1;83.98
707;82.3;84.42
708;82.4;85.31
709;82.5;85.75
710;82.6;85.75
711;82.7;85.75
712;82.8;86.64
713;83;86.2
714;83.1;85.75
715;83.2;85.31
716;83.3;85.31
717;83.4;85.75
718;83.8;85.75
719;83.8;84.87
720;83.8;86.2
721;83.9;84.87
722;84;85.31
723;84.1;86.64
724;84.3;85.75
725;84.5;85.75
726;84.7;86.64
727;84.8;86.64
728;84.9;87.09
729;85;87.53
730;85.1;87.09
731;85.3;86.64
732;85.3;87.53
733;85.4;87.09
734;85.5;87.09
735;85.6;87.53
736;85.8;88.87
737;86.1;87.09
738;86.2;87.98
739;86.3;88.42
740;86.5;89.31
741;86.6;88.42
742;86.8;89.75
743;86.9;88.87
744;87;89.31
745;87.2;89.31
746;87.3;90.2
747;87.4;88.87
748;87.6;89.75
749;87.7;89.31
750;87.8;88.87
751;87.9;88.42
752;88;87.98
753;88.2;88.42
754;88.3;87.98
755;88.3;87.98
756;88.4;88.87
757;88.6;90.2
758;88.6;90.64
759;88.8;90.64
760;88.9;89.75
761;89;89.31
762;89.1;90.2
763;89.2;90.2
764;89.3;91.53
765;89.5;90.64
766;89.6;91.53
767;89.8;90.64
768;89.9;91.53
769;90;91.09
770;90.1;91.09
771;90.2;91.53
772;90.9;91.53
773;90.7;91.09
774;90.7;91.09
775;90.8;91.98
776;90.9;91.98
777;91;92.86
778;91.2;92.42
779;91.3;91.98
780;91.4;92.42
781;91.5;92.42
782;91.6;92.42
783;91.7;91.98
784;91.8;91.98
785;92;92.86
786;92.1;93.75
787;92.2;92.42
788;92.3;91.98
789;92.5;92.42
790;92.6;93.31
791;92.8;93.75
792;92.9;93.75
793;93.1;92.86
794;93.2;93.31
795;93.3;92.86
796;93.4;93.31
797;93.7;92.86
798;93.9;93.31
799;94;94.2
800;94;93.31
801;94.2;94.2
802;94.3;95.53
803;94.6;94.64
804;94.7;95.09
805;94.8;95.53
806;94.9;95.53
807;94.9;95.09
808;95.1;95.53
809;95.3;95.97
810;95.4;95.09
811;95.5;95.97
812;95.6;96.42
813;95.8;96.42
814;95.9;95.97
815;96;96.86
816;96.2;97.31
817;96.3;95.97
818;96.4;96.42
819;96.5;95.97
820;96.6;96.86
821;96.7;96.86
822;96.8;96.86
823;97;95.97
824;97.1;96.42
825;97.2;96.42
826;97.3;97.31
827;97.4;97.31
828;97.5;97.75
829;97.7;97.75
830;97.8;98.2
831;98;98.2
832;98.1;97.75
833;98.2;97.31
834;98.3;98.2
835;98.4;97.75
836;98.6;97.75
837;98.7;98.2
838;98.7;98.2
839;98.8;97.75
840;98.9;99.53
841;99;98.64
842;99.1;98.64
843;99.2;99.08
844;99.3;99.53
845;99.3;99.08
846;99.4;99.53
847;99.4;98.64
848;99.5;99.53
849;99.6;98.2
850;99.6;99.97
851;99.7;99.08
852;99.7;99.08
853;99.8;99.97
854;99.8;99.97
855;99.8;100.42
856;99.8;99.97
857;99.8;99.97
858;99.9;100.42
859;99.9;100.86
860;99.9;100.86
861;99.9;101.31
862;99.9;99.97
863;100;101.31
864;100;101.31
865;100;101.31
866;100;101.31
867;100;100.86
868;100;102.19
869;100;102.19
870;100;101.75
871;100;101.75
872;100;101.31
873;100;101.31
874;100;101.75
875;100;102.19
876;100;102.19
877;100;102.64
878;100;102.19
879;100;101.75
880;100;101.31
881;100;101.75
882;100;101.31
883;100;101.31
884;100;102.19
885;100;102.19
886;100;102.64
887;100;103.53
888;100;101.75
889;100;101.75
890;100;101.75
891;100;101.31
892;100;101.75
893;100;102.19
894;100;101.31
895;100;102.19
896;100;102.19
897;100;102.19
898;100;102.19
899;100;102.64
900;100;102.19
901;100;103.53
902;100;101.75
903;100;102.64
904;100;101.75
905;100;101.75
906;100;102.64
907;100;102.64
908;100;101.75
909;100;102.19
910;100;102.19
911;100;101.75
912;100;102.19
913;100;101.31
914;100;102.19
915;100;101.75
916;100;102.19
917;100;102.19
918;100;102.64
919;100;101.75
920;100;102.64
921;100;101.75
922;100;101.75
923;100;103.08
924;100;102.19
925;100;102.19
926;100;103.08
927;100;102.19
928;100;102.19
929;100;102.19
930;100;102.64
931;100;101.31
932;100;102.19
933;100;103.08
934;100;102.19
935;100;102.19
936;100;102.19
937;100;101.75
938;100;101.75
939;100;102.19
940;100;102.19
941;100;102.64
942;100;102.19
943;100;101.75
944;100;102.19
945;100;102.19
946;100;102.19
947;100;102.64
948;100;103.08
949;100;102.19
950;100;102.19
951;100;102.64
952;100;101.75
953;100;102.19
954;100;101.75
955;100;102.64
956;100;102.19
957;100;101.75
958;100;102.19
959;100;101.75
960;100;102.19
961;100;102.19
962;100;103.53
963;100;101.75
964;100;101.75
965;100;102.19
966;100;102.19
967;100;103.08
968;100;102.64
969;100;102.64
970;100;101.75
971;100;102.19
972;100;102.19
973;100;102.19
974;100;102.19
975;100;102.19
976;100;103.08
977;100;102.19
978;100;101.31
979;100;102.19
980;100;102.64
981;100;101.75
982;100;101.75
983;100;102.19
984;100;102.19
985;100;101.75
986;100;101.31
987;100;102.19
988;100;103.08
989;100;103.08
990;100;101.75
991;100;101.75
992;100;100.86
993;100;101.75
994;100;101.75
995;100;102.64
996;100;101.75
997;100;102.64
998;100;102.19
999;100;101.31
1000;100;102.19
1001;100;101.75
1002;100;102.19
1003;100;102.64
1004;100;102.19
1005;100;102.19
1006;100;102.64
1007;100;102.64
1008;100;101.31
1009;100;102.64
1010;100;101.75
1011;100;101.31
1012;100;101.75
1013;100;101.31
1014;100;102.19
1015;100;100.42
1016;100;102.64
1017;100;101.31
1018;100;103.08
1019;100;102.64
1020;100;100.86
1021;100;102.19
1022;100;101.31
1023;100;101.31
1024;100;101.75
1025;100;106.64
1026;100;101.75
1027;100;100.86
1028;100;101.75
1029;100;102.19
1030;100;102.19
1031;100;101.75
1032;100;103.08
1033;100;101.75
1034;100;102.64
1035;100;102.19
1036;100;102.64
1037;100;101.75
1038;100;103.08
1039;100;101.31
1040;100;101.75
1041;100;101.75
1042;100;102.19
1043;100;103.08
1044;100;105.31
1045;100;103.53
1046;100;103.08
1047;100;102.19
1048;100;102.64
1049;100;103.53
1050;100;102.19
1051;100;101.75
1052;100;102.64
1053;100;101.75
1054;100;102.64
1055;100;101.31
1056;100;102.19
1057;100;102.19
1058;100;101.31
1059;100;102.19
1060;100;101.75
1061;100;101.75
1062;100;102.19
1063;100;103.08
1064;100;102.64
1065;100;101.75
1066;100;101.31
1067;100;101.75
1068;100;100.86
1069;100;102.19
1070;100;102.19
1071;100;101.75
1072;100;102.64
1073;100;101.75
1074;100;102.64
1075;100;102.19
1076;100;103.08
1077;100;102.19
1078;100;102.19
1079;100;102.19
1080;100;101.75
1081;100;102.64
1082;100;101.31
1083;100;103.08
1084;100;103.08
1085;100;101.75
1086;100;102.19
1087;100;102.64
1088;100;101.31
1089;100;102.19
1090;100;101.75
1091;100;101.75
1092;100;102.64
1093;100;101.75
1094;100;101.75
1095;100;102.19
1096;100;102.19
1097;100;101.75
1098;100;101.75
1099;100;101.31
1100;100;102.64
1101;100;101.75
1102;100;101.31
1103;100;102.19
1104;100;101.75
1105;100;102.19
1106;100;101.31
1107;100;103.53
1108;100;101.75
1109;100;102.19
1110;100;97.31
1111;100;102.19
1112;100;102.64
1113;100;101.75
1114;100;102.19
1115;100;102.19
1116;100;101.75
1117;100;102.64
1118;100;101.31
1119;100;101.31
1120;100;102.19
1121;100;102.19
1122;100;102.64
1123;100;102.64
1124;100;102.64
1125;100;102.19
1126;100;102.64
1127;100;102.19
1128;100;102.19
1129;100;101.75
1130;100;102.19
1131;100;102.64
1132;100;101.31
1133;100;102.19
1134;100;101.75
1135;100;101.75
1136;100;102.19
1137;100;102.19
1138;100;102.64
1139;100;102.19
1140;100;101.31
1141;100;102.64
1142;100;102.19
1143;100;101.75
1144;100;103.08
1145;100;101.75
1146;100;102.19
1147;100;101.75
1148;100;104.42
1149;100;102.64
1150;100;101.75
1151;100;101.75
1152;100;101.75
1153;100;102.19
1154;100;102.64
1155;100;103.08
1156;100;103.08
1157;100;102.19
1158;100;101.75
1159;100;103.08
1160;100;100.86
1161;100;101.75
1162;100;103.08
1163;100;101.75
1164;100;101.75
1165;100;102.19
1166;100;101.75
1167;100;102.64
1168;100;101.75
1169;100;102.64
1170;100;101.31
1171;100;102.19
1172;100;101.75
1173;100;101.75
1174;100;102.64
1175;100;102.64
1176;100;103.53
1177;100;101.31
1178;100;101.75
1179;100;101.75
1180;100;102.19
1181;100;102.19
1182;100;102.19
1183;100;102.64
1184;100;102.64
1185;100;101.75
1186;100;103.08
1187;100;103.08
1188;100;102.19
1189;100;102.64
1190;100;103.08
1191;100;101.75
1192;100;101.75
1193;100;101.75
1194;100;102.19
1195;100;102.19
1196;100;103.08
1197;100;101.31
1198;100;102.19
1199;100;102.19
1200;100;99.97
1201;100;101.75
1202;100;106.19
1203;100;102.64
1204;100;102.19
1205;100;102.64
1206;100;101.75
1207;100;101.75
1208;100;102.19
1209;100;102.19
1210;100;102.64
1211;100;101.75
1212;100;102.19
1213;100;102.19
1214;100;101.75
1215;100;101.31
1216;100;101.75
1217;100;102.19
1218;100;101.75
1219;100;102.19
1220;100;101.75
1221;100;102.19
1222;100;101.75
1223;100;102.19
1224;100;102.19
1225;100;100.86
1226;100;101.31
1227;100;102.19
1228;100;101.31
1229;100;102.19
1230;100;102.19
1231;100;102.19
1232;100;99.97
1233;100;101.75
1234;100;102.19
1235;100;101.31
1236;100;101.75
1237;100;101.75
1238;100;102.64
1239;100;102.19
1240;100;102.19
1241;100;102.19
1242;100;101.75
1243;100;102.64
1244;100;100.86
1245;100;101.31
1246;100;102.19
1247;100;101.75
1248;100;102.19
1249;100;102.19
1250;100;102.19
1251;100;102.19
1252;100;102.19
1253;100;101.75
1254;100;102.19
1255;100;101.75
1256;100;102.19
1257;100;101.75
1258;100;102.19
1259;100;102.19
1260;100;102.19
1261;100;101.75
1262;100;100.42
1263;100;101.75
1264;100;102.64
1265;100;102.19
1266;100;102.19
1267;100;101.75
1268;100;103.08
1269;100;102.19
1270;100;102.19
1271;100;101.31
1272;100;102.19
1273;100;103.08
1274;100;101.75
1275;100;102.19
1276;100;101.31
1277;100;101.31
1278;100;101.75
1279;100;103.08
1280;100;102.19
1281;100;101.75
1282;100;102.19
1283;100;101.75
1284;100;102.64
1285;100;102.64
1286;100;101.31
1287;100;102.19
1288;100;102.19
1289;100;101.75
1290;100;102.19
1291;100;102.64
1292;100;101.75
1293;100;103.97
1294;100;101.31
1295;100;101.31
1296;100;100.86
1297;100;103.08
1298;100;103.08
1299;100;101.75
1300;100;102.64
1301;100;101.75
1302;100;104.42
1303;100;102.19
1304;100;101.75
1305;100;101.31
1306;100;102.19
1307;100;101.31
1308;100;102.19
1309;100;102.19
1310;100;101.75
1311;100;102.64
1312;100;102.19
1313;100;102.64
1314;100;102.64
1315;100;102.64
1316;100;101.75
1317;100;102.19
1318;100;102.19
1319;100;101.31
1320;100;101.75
1321;100;101.75
1322;100;101.75
1323;100;101.75
1324;100;102.19
1325;100;102.64
1326;100;102.19
1327;100;101.31
1328;100;102.64
1329;100;103.08
1330;100;102.64
1331;100;103.53
1332;100;101.31
1333;100;101.75
1334;100;101.75
1335;100;101.75
1336;100;102.64
1337;100;101.75
1338;100;102.19
1339;100;102.19
1340;100;101.75
1341;100;102.19
1342;100;101.31
1343;100;102.19
1344;100;102.19
1345;100;101.75
1346;100;100.42
1347;100;101.75
1348;100;101.75
1349;100;101.31
1350;100;103.08
1351;100;102.19
1352;100;101.75
1353;100;102.19
1354;100;101.75
1355;100;101.75
1356;100;101.75
1357;100;102.64
1358;100;102.19
1359;100;101.75
1360;100;102.64
1361;100;101.31
1362;100;104.42
1363;100;103.97
1364;100;102.64
1365;100;101.31
1366;100;101.31
1367;100;100.86
1368;100;103.08
1369;100;102.19
1370;100;103.08
1371;100;101.75
1372;100;101.75
1373;100;102.19
1374;100;101.75
1375;100;102.64
1376;100;101.75
1377;100;102.19
1378;100;102.64
1379;100;101.31
1380;100;101.75
1381;100;101.75
1382;100;102.19
1383;100;101.75
1384;100;102.19
1385;100;102.64
1386;100;101.31
1387;100;102.19
1388;100;102.19
1389;100;101.31
1390;100;101.75
1391;100;101.75
1392;100;101.75
1393;100;101.75
1394;100;100.86
1395;100;102.64
1396;100;102.19
1397;100;101.31
1398;100;101.75
1399;100;102.19
1400;100;100.86
1401;100;102.19
1402;100;100.42
1403;100;101.31
1404;100;101.75
1405;100;101.75
1406;100;102.19
1407;100;99.97
1408;100;102.19
1409;100;103.08
1410;100;99.97
1411;100;102.19
1412;100;102.19
1413;100;101.75
1414;100;102.64
1415;100;100.86
1416;100;102.64
1417;100;95.09
1418;100;102.64
1419;100;102.64
1420;100;102.19
1421;100;102.64
1422;100;102.64
1423;100;101.75
1424;100;102.19
1425;100;101.75
1426;100;101.75
1427;100;101.75
1428;100;101.75
1429;100;101.31
1430;100;101.75
1431;100;101.31
1432;100;101.31
1433;100;101.75
1434;100;102.19
1435;100;103.08
1436;100;102.64
1437;100;102.19
1438;100;102.19
1439;100;102.19
1440;100;102.19
1441;100;101.75
1442;100;102.64
1443;100;102.19
1444;100;101.75
1445;100;102.19
1446;100;102.19
1447;100;102.19
1448;100;103.08
1449;100;102.19
1450;100;102.19
1451;100;103.08
1452;100;102.19
1453;100;102.19
1454;100;102.64
1455;100;102.19
1456;100;102.19
1457;100;101.75
1458;100;101.75
1459;100;101.75
1460;100;102.19
1461;100;101.31
1462;100;102.19
1463;100;102.19
1464;100;102.19
1465;100;102.64
1466;100;102.19
1467;100;101.75
1468;100;102.19
1469;100;101.75
1470;100;102.64
1471;100;102.19
1472;100;101.75
1473;100;101.31
1474;100;101.75
1475;100;103.97
1476;100;101.31
1477;100;102.19
1478;100;100.86
1479;100;103.08
1480;100;102.19
1481;100;101.31
1482;100;101.31
1483;100;101.75
1484;100;102.64
1485;100;102.19
1486;100;101.31
1487;100;101.75
1488;100;101.75
1489;100;102.19
1490;100;101.75
1491;100;102.19
1492;100;101.31
