63.94	2.86	255	16.06	255.75
63.88	2.87	255	16.12	255.50
63.88	2.87	255	16.12	255.75
63.88	2.87	255	16.12	255.75
63.94	2.86	255	16.06	256.00
63.94	2.86	255	16.06	255.50
63.94	2.86	255	16.06	256.00
63.94	2.86	255	16.06	256.25
63.94	2.86	255	16.06	256.25
63.94	2.86	255	16.06	256.25
63.94	2.86	255	16.06	256.00
63.94	2.86	255	16.06	256.50
63.94	2.86	255	16.06	256.50
64.00	2.85	255	16.00	256.50
64.00	2.85	255	16.00	256.50
64.00	2.85	255	16.00	256.50
64.00	2.85	255	16.00	256.25
64.00	2.85	255	16.00	256.25
64.00	2.85	255	16.00	256.00
64.00	2.85	255	16.00	256.50
64.00	2.85	255	16.00	256.75
64.00	2.85	255	16.00	257.00
64.06	2.84	255	15.94	257.25
64.06	2.84	255	15.94	257.00
64.06	2.84	255	15.94	256.75
64.06	2.84	255	15.94	257.00
64.06	2.84	255	15.94	256.75
64.06	2.84	255	15.94	257.25
64.12	2.83	255	15.88	257.50
64.12	2.83	255	15.88	257.50
64.12	2.83	255	15.88	257.50
64.19	2.81	255	15.81	257.50
64.19	2.81	255	15.81	257.25
64.19	2.81	255	15.81	257.75
64.19	2.81	255	15.81	257.75
64.19	2.81	255	15.81	257.25
64.19	2.81	255	15.81	257.75
64.19	2.81	255	15.81	258.00
64.19	2.81	255	15.81	258.00
64.19	2.81	255	15.81	258.00
64.19	2.81	255	15.81	257.75
64.19	2.81	255	15.81	258.00
64.19	2.81	255	15.81	257.75
64.19	2.81	255	15.81	258.50
64.19	2.81	255	15.81	258.00
64.19	2.81	255	15.81	258.00
64.25	2.80	255	15.75	258.50
64.25	2.80	255	15.75	258.75
64.25	2.80	255	15.75	258.50
64.25	2.80	255	15.75	258.75
64.25	2.80	255	15.75	258.75
64.25	2.80	255	15.75	258.50
64.25	2.80	255	15.75	258.75
64.25	2.80	255	15.75	258.50
64.25	2.80	255	15.75	258.75
64.31	2.79	255	15.69	258.75
64.31	2.79	255	15.69	259.00
64.31	2.79	255	15.69	259.00
64.37	2.78	255	15.63	259.25
64.37	2.78	255	15.63	259.00
64.37	2.78	255	15.63	259.00
64.44	2.77	255	15.56	259.00
64.44	2.77	255	15.56	259.25
64.44	2.77	255	15.56	259.25
64.50	2.76	255	15.50	259.00
64.50	2.76	255	15.50	259.00
64.50	2.76	255	15.50	259.50
64.56	2.75	255	15.44	259.25
64.56	2.75	255	15.44	259.00
64.56	2.75	255	15.44	258.75
64.62	2.74	255	15.38	259.25
64.62	2.74	255	15.38	259.75
64.62	2.74	255	15.38	259.75
64.62	2.74	255	15.38	259.75
64.62	2.74	255	15.38	259.50
64.62	2.74	255	15.38	260.00
64.62	2.74	255	15.38	260.00
64.62	2.74	255	15.38	260.00
64.62	2.74	255	15.38	259.75
64.75	2.72	255	15.25	260.25
64.75	2.72	255	15.25	260.25
64.75	2.72	255	15.25	260.50
64.81	2.71	255	15.19	260.25
64.81	2.71	255	15.19	260.00
64.81	2.71	255	15.19	260.50
64.87	2.70	255	15.13	260.50
64.87	2.70	255	15.13	260.50
64.87	2.70	255	15.13	260.50
64.87	2.70	255	15.13	260.50
64.87	2.70	255	15.13	260.75
64.87	2.70	255	15.13	260.25
64.94	2.69	255	15.06	260.00
64.94	2.69	255	15.06	261.00
64.94	2.69	255	15.06	261.00
65.00	2.68	255	15.00	260.75
65.00	2.68	255	15.00	261.00
65.00	2.68	255	15.00	260.75
65.06	2.66	255	14.94	261.00
65.06	2.66	255	14.94	261.50
65.06	2.66	255	14.94	261.50
65.19	2.64	255	14.81	261.25
65.19	2.64	255	14.81	261.50
65.19	2.64	255	14.81	261.00
65.19	2.64	255	14.81	261.25
65.19	2.64	255	14.81	260.50
65.19	2.64	255	14.81	260.75
65.25	2.63	255	14.75	261.50
65.25	2.63	255	14.75	261.00
65.25	2.63	255	14.75	261.50
65.25	2.63	255	14.75	261.75
65.25	2.63	255	14.75	261.25
65.25	2.63	255	14.75	261.75
65.25	2.63	255	14.75	261.75
65.25	2.63	255	14.75	261.25
65.25	2.63	255	14.75	262.00
65.25	2.63	255	14.75	262.00
65.25	2.63	255	14.75	262.00
65.25	2.63	255	14.75	262.00
65.25	2.63	255	14.75	262.00
65.25	2.63	255	14.75	262.00
65.25	2.63	255	14.75	261.75
65.25	2.63	255	14.75	262.25
65.25	2.63	255	14.75	262.50
65.25	2.63	255	14.75	262.25
65.25	2.63	255	14.75	262.25
65.25	2.63	255	14.75	262.00
65.25	2.63	255	14.75	262.50
65.25	2.63	255	14.75	262.50
65.25	2.63	255	14.75	262.50
65.25	2.63	255	14.75	262.50
65.25	2.63	255	14.75	262.25
65.25	2.63	255	14.75	262.50
65.25	2.63	255	14.75	262.25
65.19	2.64	255	14.81	262.75
65.19	2.64	255	14.81	263.00
65.19	2.64	255	14.81	263.00
65.25	2.63	255	14.75	262.50
65.25	2.63	255	14.75	263.00
65.25	2.63	255	14.75	262.75
65.25	2.63	255	14.75	262.75
65.25	2.63	255	14.75	263.00
65.25	2.63	255	14.75	263.25
65.25	2.63	255	14.75	263.25
65.25	2.63	255	14.75	263.00
65.25	2.63	255	14.75	262.75
65.25	2.63	255	14.75	263.00
65.25	2.63	255	14.75	263.25
65.25	2.63	255	14.75	263.25
65.19	2.64	255	14.81	263.50
65.19	2.64	255	14.81	262.75
65.19	2.64	255	14.81	263.00
65.19	2.64	255	14.81	263.00
65.19	2.64	255	14.81	263.50
65.19	2.64	255	14.81	263.75
65.25	2.63	255	14.75	263.50
65.25	2.63	255	14.75	263.50
65.25	2.63	255	14.75	263.50
65.19	2.64	255	14.81	263.25
65.19	2.64	255	14.81	263.75
65.19	2.64	255	14.81	263.50
65.19	2.64	255	14.81	264.00
65.19	2.64	255	14.81	263.75
65.19	2.64	255	14.81	264.00
65.19	2.64	255	14.81	264.00
65.19	2.64	255	14.81	264.00
65.19	2.64	255	14.81	264.00
65.25	2.63	255	14.75	264.00
65.25	2.63	255	14.75	264.00
65.25	2.63	255	14.75	264.25
65.25	2.63	255	14.75	263.75
65.25	2.63	255	14.75	263.75
65.25	2.63	255	14.75	264.25
65.37	2.61	255	14.63	264.25
65.37	2.61	255	14.63	264.25
65.37	2.61	255	14.63	264.25
65.44	2.60	255	14.56	264.50
65.44	2.60	255	14.56	264.25
65.44	2.60	255	14.56	264.25
65.44	2.60	255	14.56	264.00
65.44	2.60	255	14.56	264.75
65.44	2.60	255	14.56	264.50
65.44	2.60	255	14.56	265.00
65.44	2.60	255	14.56	264.50
65.44	2.60	255	14.56	264.75
65.50	2.59	255	14.50	264.75
65.50	2.59	255	14.50	264.75
65.50	2.59	255	14.50	264.75
65.44	2.60	255	14.56	264.75
65.44	2.60	255	14.56	264.75
65.44	2.60	255	14.56	264.75
65.50	2.59	255	14.50	264.75
65.50	2.59	255	14.50	264.75
65.50	2.59	255	14.50	265.00
65.50	2.59	255	14.50	264.75
65.50	2.59	255	14.50	264.75
65.50	2.59	255	14.50	264.75
65.44	2.60	255	14.56	265.00
65.44	2.60	255	14.56	265.25
65.44	2.60	255	14.56	264.25
65.44	2.60	255	14.56	265.25
65.44	2.60	255	14.56	265.00
65.44	2.60	255	14.56	264.75
65.44	2.60	255	14.56	265.00
65.44	2.60	255	14.56	265.25
65.44	2.60	255	14.56	264.75
65.37	2.61	255	14.63	265.25
65.37	2.61	255	14.63	265.00
65.37	2.61	255	14.63	265.00
65.44	2.60	255	14.56	265.50
65.44	2.60	255	14.56	265.00
65.44	2.60	255	14.56	265.50
65.50	2.59	255	14.50	265.25
65.50	2.59	255	14.50	265.25
65.50	2.59	255	14.50	265.75
65.50	2.59	255	14.50	265.50
65.50	2.59	255	14.50	265.75
65.50	2.59	255	14.50	265.75
65.56	2.58	255	14.44	265.50
65.56	2.58	255	14.44	265.75
65.56	2.58	255	14.44	265.75
65.62	2.57	255	14.38	265.75
65.62	2.57	255	14.38	265.75
65.62	2.57	255	14.38	265.75
65.56	2.58	255	14.44	265.75
65.56	2.58	255	14.44	266.00
65.56	2.58	255	14.44	266.00
65.62	2.57	255	14.38	265.50
65.62	2.57	255	14.38	266.00
65.62	2.57	255	14.38	266.00
65.69	2.56	255	14.31	266.00
65.69	2.56	255	14.31	266.00
65.69	2.56	255	14.31	266.00
65.69	2.56	255	14.31	266.00
65.69	2.56	255	14.31	266.25
65.69	2.56	255	14.31	266.00
65.69	2.56	255	14.31	265.75
65.69	2.56	255	14.31	266.00
65.69	2.56	255	14.31	266.25
65.69	2.56	255	14.31	266.50
65.69	2.56	255	14.31	266.00
65.69	2.56	255	14.31	266.25
65.69	2.56	255	14.31	266.00
65.69	2.56	255	14.31	266.25
65.69	2.56	255	14.31	266.25
65.69	2.56	255	14.31	266.00
65.69	2.56	255	14.31	266.75
65.69	2.56	255	14.31	266.50
65.69	2.56	255	14.31	266.00
65.69	2.56	255	14.31	266.50
65.69	2.56	255	14.31	266.25
65.75	2.55	255	14.25	266.25
65.75	2.55	255	14.25	266.25
65.75	2.55	255	14.25	266.75
65.75	2.55	255	14.25	266.25
65.75	2.55	255	14.25	266.50
65.75	2.55	255	14.25	266.50
65.75	2.55	255	14.25	266.50
65.75	2.55	255	14.25	266.50
65.75	2.55	255	14.25	266.75
65.75	2.55	255	14.25	266.75
65.75	2.55	255	14.25	266.75
65.75	2.55	255	14.25	266.75
65.69	2.56	255	14.31	267.00
65.69	2.56	255	14.31	267.00
65.69	2.56	255	14.31	266.75
65.75	2.55	255	14.25	266.75
65.75	2.55	255	14.25	266.25
65.75	2.55	255	14.25	266.50
65.75	2.55	255	14.25	267.00
65.75	2.55	255	14.25	266.50
65.75	2.55	255	14.25	267.00
65.81	2.54	255	14.19	267.25
65.81	2.54	255	14.19	267.00
65.81	2.54	255	14.19	267.00
65.81	2.54	255	14.19	267.00
65.81	2.54	255	14.19	267.25
65.81	2.54	255	14.19	267.00
65.87	2.52	255	14.13	266.75
65.87	2.52	255	14.13	267.00
65.87	2.52	255	14.13	266.75
65.87	2.52	255	14.13	267.25
65.87	2.52	255	14.13	266.75
65.87	2.52	255	14.13	267.25
65.94	2.51	255	14.06	267.00
65.94	2.51	255	14.06	267.25
65.94	2.51	255	14.06	267.25
66.00	2.50	255	14.00	267.50
66.00	2.50	255	14.00	267.25
66.00	2.50	255	14.00	267.50
66.12	2.48	255	13.88	267.25
66.12	2.48	255	13.88	267.50
66.12	2.48	255	13.88	267.50
66.19	2.47	255	13.81	267.25
66.19	2.47	255	13.81	267.25
66.19	2.47	255	13.81	267.25
66.25	2.46	255	13.75	267.25
66.25	2.46	255	13.75	267.50
66.25	2.46	255	13.75	267.50
66.25	2.46	255	13.75	267.50
66.25	2.46	255	13.75	267.00
