02:34:35.214	57.88	3.90	383	22.12	255.50
02:34:35.446	57.88	3.90	383	22.12	255.25
02:34:35.678	57.88	3.90	383	22.12	255.50
02:34:35.878	57.88	3.90	383	22.12	255.75
02:34:36.077	57.88	3.90	383	22.12	256.00
02:34:36.309	57.88	3.90	383	22.12	255.75
02:34:36.509	57.88	3.90	383	22.12	256.00
02:34:36.741	57.88	3.90	383	22.12	256.25
02:34:36.973	57.88	3.90	383	22.12	256.00
02:34:37.139	57.88	3.90	383	22.12	256.50
02:34:37.372	57.88	3.90	383	22.12	256.50
02:34:37.604	57.88	3.90	383	22.12	256.50
02:34:37.803	57.88	3.90	383	22.12	257.00
02:34:38.003	57.88	3.90	383	22.12	257.00
02:34:38.235	57.88	3.90	383	22.12	257.25
02:34:38.434	57.88	3.90	383	22.12	257.00
02:34:38.667	57.88	3.90	383	22.12	257.50
02:34:38.866	57.88	3.90	383	22.12	257.75
02:34:39.065	57.94	3.89	383	22.06	257.25
02:34:39.298	57.94	3.89	383	22.06	258.00
02:34:39.530	57.94	3.89	383	22.06	258.00
02:34:39.729	57.94	3.89	383	22.06	257.75
02:34:39.928	57.94	3.89	383	22.06	258.50
02:34:40.161	57.94	3.89	383	22.06	258.75
02:34:40.360	58.00	3.88	383	22.00	258.75
02:34:40.593	58.00	3.88	383	22.00	259.00
02:34:40.792	58.00	3.88	383	22.00	258.75
02:34:40.991	58.06	3.87	383	21.94	258.75
02:34:41.223	58.06	3.87	383	21.94	258.75
02:34:41.457	58.06	3.87	383	21.94	259.00
02:34:41.656	58.13	3.86	383	21.87	259.50
02:34:41.855	58.13	3.86	383	21.87	259.25
02:34:42.088	58.13	3.86	383	21.87	259.50
02:34:42.287	58.19	3.85	383	21.81	259.50
02:34:42.519	58.19	3.85	383	21.81	260.00
02:34:42.718	58.19	3.85	383	21.81	260.00
02:34:42.918	58.31	3.82	383	21.69	260.00
02:34:43.150	58.31	3.82	383	21.69	260.00
02:34:43.383	58.31	3.82	383	21.69	260.25
02:34:43.551	58.44	3.80	383	21.56	260.25
02:34:43.783	58.44	3.80	383	21.56	260.75
02:34:44.015	58.44	3.80	383	21.56	261.00
02:34:44.215	58.50	3.79	383	21.50	260.75
02:34:44.447	58.50	3.79	383	21.50	261.25
02:34:44.646	58.50	3.79	383	21.50	261.50
02:34:44.845	58.56	3.78	383	21.44	261.25
02:34:45.078	58.56	3.78	383	21.44	261.25
02:34:45.310	58.56	3.78	383	21.44	261.50
02:34:45.476	58.63	3.77	383	21.37	261.00
02:34:45.709	58.63	3.77	383	21.37	261.75
02:34:45.941	58.63	3.77	383	21.37	261.75
02:34:46.140	58.63	3.77	383	21.37	261.50
02:34:46.373	58.63	3.77	383	21.37	261.75
02:34:46.572	58.63	3.77	383	21.37	262.00
02:34:46.771	58.63	3.77	383	21.37	262.00
02:34:47.004	58.63	3.77	383	21.37	262.25
02:34:47.236	58.63	3.77	383	21.37	262.75
02:34:47.402	58.69	3.76	383	21.31	263.00
02:34:47.634	58.69	3.76	383	21.31	262.75
02:34:47.867	58.69	3.76	383	21.31	263.25
02:34:48.066	58.69	3.76	383	21.31	263.00
02:34:48.265	58.69	3.76	383	21.31	263.75
02:34:48.498	58.69	3.76	383	21.31	263.25
02:34:48.697	58.69	3.76	383	21.31	263.25
02:34:48.929	58.69	3.76	383	21.31	263.25
02:34:49.162	58.69	3.76	383	21.31	264.00
02:34:49.328	58.75	3.75	383	21.25	263.75
02:34:49.560	58.75	3.75	383	21.25	264.00
02:34:49.793	58.75	3.75	383	21.25	263.75
02:34:49.992	58.69	3.76	383	21.31	264.25
02:34:50.191	58.69	3.76	383	21.31	264.25
02:34:50.424	58.69	3.76	383	21.31	264.50
02:34:50.623	58.75	3.75	383	21.25	265.00
02:34:50.855	58.75	3.75	383	21.25	264.75
02:34:51.088	58.75	3.75	383	21.25	265.25
02:34:51.254	58.75	3.75	383	21.25	264.75
02:34:51.486	58.75	3.75	383	21.25	264.50
02:34:51.718	58.75	3.75	383	21.25	265.50
02:34:51.918	58.81	3.74	383	21.19	265.50
02:34:52.117	58.81	3.74	383	21.19	265.50
02:34:52.349	58.81	3.74	383	21.19	265.25
02:34:52.549	58.81	3.74	383	21.19	265.50
02:34:52.781	58.81	3.74	383	21.19	266.00
02:34:53.013	58.81	3.74	383	21.19	266.00
02:34:53.179	58.88	3.73	383	21.12	266.00
02:34:53.412	58.88	3.73	383	21.12	266.50
02:34:53.644	58.88	3.73	383	21.12	266.00
02:34:53.843	58.88	3.73	383	21.12	266.75
02:34:54.043	58.88	3.73	383	21.12	266.75
02:34:54.275	58.88	3.73	383	21.12	266.75
02:34:54.474	58.94	3.72	383	21.06	266.75
02:34:54.707	58.94	3.72	383	21.06	267.00
02:34:54.939	58.94	3.72	383	21.06	267.00
02:34:55.105	59.00	3.71	383	21.00	267.25
02:34:55.338	59.00	3.71	383	21.00	267.50
02:34:55.571	59.00	3.71	383	21.00	267.75
02:34:55.770	59.06	3.69	383	20.94	267.75
02:34:55.969	59.06	3.69	383	20.94	267.75
02:34:56.202	59.06	3.69	383	20.94	268.25
02:34:56.401	59.13	3.68	383	20.87	268.25
02:34:56.633	59.13	3.68	383	20.87	268.00
02:34:56.866	59.13	3.68	383	20.87	268.50
02:34:57.032	59.13	3.68	383	20.87	268.25
02:34:57.264	59.13	3.68	383	20.87	268.50
02:34:57.497	59.13	3.68	383	20.87	268.00
02:34:57.696	59.13	3.68	383	20.87	268.00
02:34:57.895	59.13	3.68	383	20.87	268.75
